,gene,SRR1222460,SRR1222455,SRR1222450,SRR1222448,SRR1222456
72151,TraesCS5D02G110000,0.0,5.82409,2.80406,7.70981,3.58725
72152,TraesCS5D02G110100,0.0,10.1048,1.82117,1.85381,1.33325
72153,TraesCS5D02G110200,215.31,224.216,294.569,422.64,200.716
72155,TraesCS5D02G110400,16.47164,38.6281,41.6323000708219,39.761,13.8814
72156,TraesCS5D02G110500,8.6996,9.35849,19.0986,7.37285,4.88964
72157,TraesCS5D02G110600,18.4512,21.484,5.08413,19.4599,33.8517
72160,TraesCS5D02G110900,86.2645,188.164,245.961000101991,244.033554,69.4575
72161,TraesCS5D02G111000,0.0,12.2418181975,8.63037438183,6.561118448559999,0.0
72162,TraesCS5D02G111100,16.0,48.0,64.0,66.0,8.0
72164,TraesCS5D02G111300,8.52668,3.0,2.0,2.0,12.6882
72165,TraesCS5D02G111400,92.5826,108.14,133.155,88.5242,67.8696
72166,TraesCS5D02G111500,14.8407,53.2643,113.165,86.323,16.2909
72167,TraesCS5D02G111600,8.450501000000001,34.542400490689005,34.992180000000005,19.488800168163003,11.4826280553006
72168,TraesCS5D02G111700,4.04336,0.0,2.0,10.91,2.7699
72169,TraesCS5D02G111800,12.0,9.00000222292,12.0,13.06313610662,1.0
72170,TraesCS5D02G111900,7.50424,14.1014,25.0024,15.1365,7.62445
72172,TraesCS5D02G112100,29.5847,142.833,122.825,106.105,24.1292
72173,TraesCS5D02G112200,10.4388,15.4613,13.0,7.29659,13.6197
72175,TraesCS5D02G112400,6.52324,2.79719,5.61296,10.7141,0.462836
72177,TraesCS5D02G112600,46.167402696,155.325,196.3597,183.56,72.979
72178,TraesCS5D02G112700,3.72649,11.7308,7.32414,8.96493,12.2417
72179,TraesCS5D02G112800,43.8646,96.2165,78.5354,64.1199,28.6764
72180,TraesCS5D02G112900,3.10455,8.13357,16.9164,11.8749,3.59574
72181,TraesCS5D02G113000,1.2691,8.53223,7.74552,4.13496,1.26376
72182,TraesCS5D02G113100,20.8761,27.7835,37.6503,41.0552,19.6131
72183,TraesCS5D02G113200,71.37950000000001,110.654,252.275,110.147,75.6979
72185,TraesCS5D02G113400,110.979,174.809,210.767,188.574,179.959000113999
72186,TraesCS5D02G113500,73.1003,28.8138,23.412,51.7852,72.1857
72187,TraesCS5D02G113600,136.946,89.0188,158.828,138.054,143.781
72188,TraesCS5D02G113700,145.13490000000002,260.57246,274.228,259.62774,112.05661
72189,TraesCS5D02G113800,7.02525,23.192700131011,48.3074,47.1613,14.2322058197
72190,TraesCS5D02G113900,182.674,192.9215,294.2532,358.9605,132.475
72193,TraesCS5D02G114300,20.5581,16.7584,8.18961,24.8983,40.2684
72194,TraesCS5D02G114400,28.8914,16.1721,12.2184,15.2957,19.4059
72196,TraesCS5D02G114600,10.467000978578,7.118300545854,13.439,23.1755,10.7122
72199,TraesCS5D02G114900,17.0659,12.9437,4.8805,19.4979,16.765
72200,TraesCS5D02G115000,7.13561,3.80484,21.61,25.1627,7.09285
72201,TraesCS5D02G115100,8.91,0.0,2.65459,1.74079,5.76833
72202,TraesCS5D02G115200,14.0005,6.53066,11.4113,12.7029,13.2617
72203,TraesCS5D02G115300,45.9349,54.1684,72.1641,51.9616,57.1063
72204,TraesCS5D02G115400,12.1793,5.03353,9.16846,4.97949,11.7276
72206,TraesCS5D02G115600,4.58027,5.81348,19.3944,10.3936,4.89832
72208,TraesCS5D02G115800,10.5,11.1111,4.07718,3.5075,6.97517
72211,TraesCS5D02G116100,15.2238,29.7593,47.9233,57.4666,17.8848
72212,TraesCS5D02G116200,150.6925,88.7851,94.3042,80.5446,198.4882
72213,TraesCS5D02G116300,1.0,3.0,6.91982,10.3894,1.0
72214,TraesCS5D02G116400,30.839422427,16.7565,20.3646,17.809,18.7573
72215,TraesCS5D02G116500,0.0,6.0,4.37051,17.8706,6.0
72216,TraesCS5D02G116600,17.272,39.0187,87.5279,120.305,27.838
72217,TraesCS5D02G116700,40.0226,103.167,128.972,127.617,28.5402
72218,TraesCS5D02G116800,61.2506,28.6724,49.7246,52.636,44.268
72219,TraesCS5D02G116900,93.9158,85.92540327665,96.4448,107.54,68.7387000391656
72220,TraesCS5D02G117000,12.4618,13.8704,17.6968,25.7921,20.9986
72221,TraesCS5D02G117100,9.99977,10.3902,5.75648,14.6458,8.95574
72222,TraesCS5D02G117200,34.36101,149.7644,228.159,188.4376,71.1338
72224,TraesCS5D02G117500,8.14563,8.0203,8.12134,19.4157,15.9981
72225,TraesCS5D02G117600,422.489,745.789,773.67,538.036,275.048
72226,TraesCS5D02G117700,33.569,23.9763,25.3457,42.8874,35.6585
72227,TraesCS5D02G117800,141.775,123.46347,155.6193,168.5183,145.627
72228,TraesCS5D02G117900,54.8887,194.261,262.749,234.638,66.8172
72229,TraesCS5D02G118000,134.603,1543.47,1869.69,1344.92,66.4518
72230,TraesCS5D02G118100,32.85349,39.7542,78.3144,103.2519,32.1987
72231,TraesCS5D02G118200,183.9871,195.9654,265.2401,318.40070000000003,277.0189
72233,TraesCS5D02G118400,6.94859,9.94,13.287,16.6,10.9654
72234,TraesCS5D02G118500,66.3469,39.3257,41.2041,92.3787,96.2162
72236,TraesCS5D02G118700,110.502,238.222,323.42,339.892,35.1293
72237,TraesCS5D02G118800,83.1307,72.2041,148.839,121.989,65.4647
72238,TraesCS5D02G118900,9.11926375,27.1054,16.83257512,33.6492,8.1624
72241,TraesCS5D02G119200,8.3110800951155,28.3621,31.2884,65.8069,9.31991
72243,TraesCS5D02G119400,28.9283,33.483,29.8643,51.0621,30.5664
72245,TraesCS5D02G119700,19.1671,73.4918,68.1878,56.1,66.8368
72246,TraesCS5D02G119800,20.7827,21.7088,32.8843,30.8516,13.5647
72249,TraesCS5D02G120100,11.7315,43.5739,46.5889,62.1842,20.2073
72250,TraesCS5D02G120200,6.39516,26.8257,68.2807,41.4582,8.6993
72251,TraesCS5D02G120300,19.7008,59.4028,35.3251,48.745,13.767
72252,TraesCS5D02G120400,88.36410000000001,125.8535362,139.37579,175.2085,71.9483
72253,TraesCS5D02G120500,29.9517126611,45.61510177809,32.6983535,37.739,39.4226
72255,TraesCS5D02G120700,49.3382,36.27937,72.2541,47.6678,46.1618
72257,TraesCS5D02G121000,66.5874,51.8591,39.9367,75.6338,88.6236
72259,TraesCS5D02G121200,13.5466,27.3957,37.8756,56.5045,21.707
72260,TraesCS5D02G121300,32.5568,57.8205,49.2713,47.1344,40.6685
72261,TraesCS5D02G121400,32.6161,50.7921,78.6594,67.1426,38.6271
72262,TraesCS5D02G121500,6.32353,5.08336,1.74294,4.97175,0.0
72263,TraesCS5D02G121600,215.338,306.518,353.957,400.462,270.579
72266,TraesCS5D02G121900,39.2539,86.416,56.6657,85.9336,26.6471
72267,TraesCS5D02G122000,30.8628,62.4934,73.3751,100.859,42.0475
72268,TraesCS5D02G122300,20.9716,42.7311,99.2329,101.039,7.7511
72269,TraesCS5D02G122400,40.5688,33.8012,54.8066,53.6015,16.4291
72271,TraesCS5D02G122700,187.433,131.374,80.0094,110.363,142.453
72272,TraesCS5D02G122600,187.77,114.949,51.0189,113.438,161.298
72273,TraesCS5D02G122800,27.911805459191,60.72548940698,107.565602157,100.336700241718,37.198913487189
72274,TraesCS5D02G122900,106.742,122.241,125.387,116.2191,138.524
72275,TraesCS5D02G123000,31.6103,20.7606,35.9399,37.7751,36.5294
72276,TraesCS5D02G123100,68.12856,110.493733,126.7824,124.14034,53.51629
72277,TraesCS5D02G123200,6.98107,24.2118,32.9176,57.1009,10.105
72278,TraesCS5D02G123300,61.4210844,281.9300672543174,354.45703313921,373.1936931977731,53.01740866218
72279,TraesCS5D02G123400,90.9208,136.4731,183.86471855,151.82240000000002,79.471865633
72281,TraesCS5D02G123600,27.1845,63.0468,69.60413,76.43973,27.17112
72282,TraesCS5D02G123700,25.2531,48.1561,42.8518,50.84027,7.95219
72283,TraesCS5D02G123800,10.535,36.0688,33.2733,21.28809,16.7895
72286,TraesCS5D02G124100,2.26583,15.1453,5.454520030760399,22.6207,5.40173
72287,TraesCS5D02G124200,12.29661,86.3916,114.6812,135.35502,9.26701
72288,TraesCS5D02G124300,23.0533,87.24690000000001,87.79904887000001,125.746142,14.88626205
72289,TraesCS5D02G124400,25.639075,54.347535,59.5633,72.22854000000001,19.156807
72290,TraesCS5D02G124500,20.0927,40.1446,50.4581,52.1877,21.4108
72291,TraesCS5D02G124600,15.2356,22.12096,16.236,41.9357,15.5607
72292,TraesCS5D02G124700,14.5097,8.84292,22.4874,27.6656,8.20943
72293,TraesCS5D02G124800,6.54655,15.1221,25.1089,18.0038,3.42381
72296,TraesCS5D02G125100,22.4752,104.824,74.7919,64.4281,19.7692
72299,TraesCS5D02G125400,93.6126,82.34,90.725,153.322,83.1086
72300,TraesCS5D02G125500,43.8371,74.5813,112.271,78.1381,38.9625
72301,TraesCS5D02G125600,0.0,3.32167,2.77406,5.82122,4.0
72302,TraesCS5D02G125700,47.9654,54.4906,27.6185,29.0189,33.1508
72305,TraesCS5D02G126000,52.16,65.5307,43.288,79.3979,71.5616
72306,TraesCS5D02G126100,19.8414,32.6386,44.6609,39.7049,15.9966
72308,TraesCS5D02G126500,10.5765,5.2214,8.93752,15.8328,5.54042
72309,TraesCS5D02G126600,4.48627,5.42678,4.02397,7.09028,8.45597
72310,TraesCS5D02G126700,41.8875,76.227233246,155.7619,271.0423,56.807113220000005
72311,TraesCS5D02G126800,68.24600000000001,95.0313,128.5308,124.8184,49.67903
72312,TraesCS5D02G126900,250.29100211429,176.0002,210.129,304.1453,225.6849
72313,TraesCS5D02G127000,27.3155,81.9849,122.916,65.0115,34.4807
72315,TraesCS5D02G127200,54.20650023015301,47.355207496,22.6372000246699,59.628100512081005,15.07930018356
72316,TraesCS5D02G127300,2.02539,6.75242,8.32638,22.076,6.101603368
72319,TraesCS5D02G127600,27.5663,93.7416,86.5154,104.592,38.1504
72320,TraesCS5D02G127700,1.0,8.93609,1.0,0.522586,4.0
72321,TraesCS5D02G127800,22.0729,52.7821,39.6531,50.8785,5.81527
72322,TraesCS5D02G127900,14.9202,31.1062,33.2383,28.3895,13.8264
72323,TraesCS5D02G128000,5.46696,0.0,2.52246,1.32018,5.70722
72324,TraesCS5D02G128100,8.45644,0.0,1.15675,3.0,5.81602
72325,TraesCS5D02G128200,1.22742,8.18938,0.0,3.19116,5.0704
72326,TraesCS5D02G128300,95.9203,86.92830000000001,82.338,121.6715,83.975
72327,TraesCS5D02G128400,61.4389,29.7647,37.205,36.8305,78.3335
72328,TraesCS5D02G128500,18.3316,2.8509,7.63576,3.60327,21.1287
72329,TraesCS5D02G128600,6.70758,18.3029,29.36594,23.75704,11.512207
72330,TraesCS5D02G128700,57.0907,96.4431,85.3135,114.513,53.2894
72331,TraesCS5D02G128800,11.9494,10.1386,15.8984,12.6323,7.07489
72334,TraesCS5D02G129100,0.0,9.59162,10.1452,9.31823,0.0
72335,TraesCS5D02G129200,399.735,445.609,475.45,474.711,437.509
72336,TraesCS5D02G129300,11.1685,15.69345,11.68983,18.77562,11.1974
72338,TraesCS5D02G129500,30.5532,8.31739,14.2323,17.6749,11.9473
72339,TraesCS5D02G129600,48.065,176.038,71.7851,104.78,61.8558
72340,TraesCS5D02G129700,29.4021,45.7168,71.0039,49.9729,40.1784
72341,TraesCS5D02G129800,4.3624,5.56068,14.659,6.88657,12.7789
72342,TraesCS5D02G129900,38.4123,25.6061,29.835,26.4842,46.4795
72343,TraesCS5D02G130000,126.674,76.4954,98.9476,147.727,141.417
72344,TraesCS5D02G130100,7.06964,39.6042,26.1045,21.5041,8.02974
72345,TraesCS5D02G130200,7.54773,9.82359,6.45672,10.71719,4.31649
72346,TraesCS5D02G130300,29.1089,27.6922,20.3902,25.7149,28.0541
72347,TraesCS5D02G130400,15.0068,33.4953,32.4317,33.2207,18.124
72348,TraesCS5D02G130500,14.2341,180.5324,201.4267,149.63118628,14.47877
72349,TraesCS5D02G130600,5.374422480000001,20.408027929707,36.72389325,31.900561992480704,0.0
72350,TraesCS5D02G130700,17.9112,53.05337,56.0979,94.9231,25.6254
72353,TraesCS5D02G131000,80.134003511562,146.977331,135.4509,173.5802,42.284559
72354,TraesCS5D02G131100,6.04927,2.84038,2.20388,1.83285,7.08433
72355,TraesCS5D02G131200,23.80418,68.93799,82.57370009536051,60.5041,12.44992417
72356,TraesCS5D02G131300,7.6321,5.95132,2.37913,5.15012,8.44972
72359,TraesCS5D02G131600,7.62962,34.593,36.3212,31.603,12.457
72360,TraesCS5D02G131700,14.96253,14.1012,15.2294617755,15.7286,6.62839897568
72361,TraesCS5D02G131800,6.03078,4.14136,8.28272,6.86805,4.91876
72362,TraesCS5D02G131900,6.7372,5.2542,4.83813,4.52665,5.438
72363,TraesCS5D02G132000,16.5943,21.8992,40.0189,32.4938,17.2027
72364,TraesCS5D02G132100,50.1698,68.4017,76.412,84.1045,22.3223
72365,TraesCS5D02G132200,658.315,405.844,522.102,474.217,339.317
72366,TraesCS5D02G132300,38.7701,45.3489,38.7794,63.0392,44.9201
72367,TraesCS5D02G132400,0.0,5.33358,6.60193,5.0,0.0
72368,TraesCS5D02G132500,56.3731,36.3516,116.77296,120.9046,51.8107
72369,TraesCS5D02G132600,16.87058,42.4099,62.8713,107.195,19.91290239442
72371,TraesCS5D02G132900,10.9859,14.656100618714,30.56240469,33.7650747,0.0
72376,TraesCS5D02G133400,10.9736,5.74632,2.59687,1.72636,5.99362
72378,TraesCS5D02G133600,6.92949,6.19924,19.4641,19.5586,3.2154
72379,TraesCS5D02G133700,1.22689,3.19723,3.0,7.74857,3.61796
72380,TraesCS5D02G133800,26.0345,18.6826,17.4687,34.2723,16.1187
72381,TraesCS5D02G133900,1.36486,10.4735,21.814,8.25619,22.8987
72382,TraesCS5D02G134000,45.4942,74.6517,81.7219,96.4934,72.6052
72384,TraesCS5D02G134200,110.637,120.693,159.001,178.109,110.111
72387,TraesCS5D02G134500,15.0516,15.2252,33.7799,40.2106,43.3953
72391,TraesCS5D02G134900,7.54179,4.78636,0.0,0.0,3.47124
72392,TraesCS5D02G135100,12.0176,115.411,117.3835,82.0383,24.33353
72394,TraesCS5D02G135300,19.6622,15.5065,7.6093,12.6437,4.53735
72397,TraesCS5D02G135600,1.45165,3.58438,5.0,0.0,6.48951
72398,TraesCS5D02G135800,2.74772,2.4925,7.12062,3.0,2.11879
72400,TraesCS5D02G135900,326.976,449.6666,436.567,520.5660000110574,410.2708
72401,TraesCS5D02G136000,8.0,12.3794,11.4738,10.9152,2.31677
72402,TraesCS5D02G136100,87.3009,29.7079,56.9688,84.3568,50.6823
72405,TraesCS5D02G136400,7.31293,7.4261,13.1677,8.64124,13.4804
72406,TraesCS5D02G136500,5.20177,2.17154,3.62168,4.30562,9.27061
72407,TraesCS5D02G136600,54.1873,43.8912,39.0355,96.2907,102.532
72408,TraesCS5D02G136700,25.0878,15.8684,22.732,18.6501,23.3955
72409,TraesCS5D02G136800,8.3007,14.2071,16.3419,17.143,8.11803
72410,TraesCS5D02G136900,76.663,223.4129,293.786,254.897,92.817
72411,TraesCS5D02G137000,26.5604,11.3335,14.0654,0.0,5.88896
72412,TraesCS5D02G137100,60.2408,42.4904,40.9868,56.853,47.843
72413,TraesCS5D02G137200,2.4947,6.21959,3.07022,3.00268,2.0
72415,TraesCS5D02G137400,21.9156,38.4895,58.9943,51.4357,37.8362
72418,TraesCS5D02G137700,49.8506,33.7744,29.005,56.0472,45.2365
72420,TraesCS5D02G137900,17.4258,13.3485,15.9569,39.6042,28.614
72421,TraesCS5D02G138000,1.0,3.6254,11.1139,14.7158,8.29184
72423,TraesCS5D02G138200,51.2586,66.1371,68.5724,40.7965,38.0139
72424,TraesCS5D02G138300,76.4056,150.167,166.387,129.089,38.4831
72425,TraesCS5D02G138400,8.9587,1.23572,0.0,3.22513,4.98367
72426,TraesCS5D02G138500,2.69348,10.6372,8.79749,9.6109,6.36803
72428,TraesCS5D02G138800,333.92,472.415,364.389,316.678,332.543
72429,TraesCS5D02G138900,25.1667,30.8134,56.5422,51.1813,14.8296
72430,TraesCS5D02G139000,28.2312,68.2179,85.1301,82.2438,33.8081
72431,TraesCS5D02G139100,5.70874,6.79984,0.0,8.29257,5.29172
72432,TraesCS5D02G139200,19.0468,12.2154,12.3963,15.079,14.4805
72433,TraesCS5D02G139300,1299.03,599.757,673.162,746.382,1321.05
72434,TraesCS5D02G139400,56.623751,103.525269,149.7354,74.91821,26.19749
72436,TraesCS5D02G139600,4.16849,0.0,0.736425,2.10609,8.67155
72437,TraesCS5D02G139700,20.7411,12.2167,23.018,11.9581,17.8195
72438,TraesCS5D02G139800,194.8677,405.468,595.3589999999999,317.31,168.17170000000002
72439,TraesCS5D02G139900,11.6105,28.9007,18.3084,17.0365,36.2851
72440,TraesCS5D02G140000,21.53661,19.0727,20.0629,18.724057352,14.6443062227
72441,TraesCS5D02G140200,1.88925,7.07311,6.3181,2.83829,6.60142
72442,TraesCS5D02G140300,18.76650561746,5.86925,6.71563,10.51390811,10.955814
72443,TraesCS5D02G140400,80.7031,118.1192,126.2577,135.3897,39.3731
72448,TraesCS5D02G140900,1.0,5.27064,2.45414,5.27064,3.51376
72449,TraesCS5D02G141000,21.9058,19.0174,25.1923,25.6271,28.3406
72450,TraesCS5D02G141100,110.828,79.3721,82.8172,133.765,140.079
72451,TraesCS5D02G141200,38.917,22.7116,14.14,24.6988,14.5563
72452,TraesCS5D02G141300,30.0677,115.681,145.967,229.903,40.7548
72453,TraesCS5D02G141400,71.0856,69.627,77.1244,86.4485,71.5921
72455,TraesCS5D02G141600,3.89184,18.9902,45.6329,56.7896,31.8695
72456,TraesCS5D02G141700,0.0,8.10175,6.39341,19.6005,4.0
72458,TraesCS5D02G141900,10.4636,2.43976,2.24751,6.82565,6.32967
72459,TraesCS5D02G142100,77.6251,63.0899,91.422,145.314,57.6157
72460,TraesCS5D02G142200,35.964,28.9415,44.9129,58.2076,20.414
72463,TraesCS5D02G142500,22.7973,15.5022,19.6339,35.0883,33.4393
72466,TraesCS5D02G142800,179.095,200.591,215.969,224.75,225.219
72467,TraesCS5D02G142900,35.9108,70.05701107,112.45757,146.221885,37.0713
72473,TraesCS5D02G143500,114.032,127.72737,153.662,182.215,89.5199
72475,TraesCS5D02G143600,122.04770008695009,319.20797400000004,288.88516150000004,298.5489532,84.4341
72477,TraesCS5D02G143800,5.79563,6.54481,6.24199,9.00751,1.46509
72478,TraesCS5D02G143900,206.442,94.0895,50.1801,63.6162,182.334
72479,TraesCS5D02G144000,7.18072,5.9304,3.4029,0.0,3.69684
72480,TraesCS5D02G144100,2.33333,2.75448,4.40388,1.65401,9.17377
72481,TraesCS5D02G144200,15.1658,34.324510000000004,42.8932,80.32956,15.5994
72482,TraesCS5D02G144300,15.185,15.1909,10.061,15.0345,8.235959999999999
72483,TraesCS5D02G144400,54.7921,56.9959,46.6726,96.2999,64.5152
72485,TraesCS5D02G144600,11.1968,9.34017,12.4577,9.73872,10.7419
72486,TraesCS5D02G144700,23.5492,17.9462,15.7763,22.9282,30.0272
72487,TraesCS5D02G144800,53.3785,122.183,72.1675,111.905,61.7342
72489,TraesCS5D02G145000,6.215059999999999,14.56236,34.294090000000004,25.46626,5.56358
72490,TraesCS5D02G145100,14.1209,10.109,23.8056,72.2196,17.192
72491,TraesCS5D02G145200,17.9188,1.40747,1.75742,1427.44,21.6851
72492,TraesCS5D02G145300,4681.9,1934.7,1371.16,3445.01,6611.53
72493,TraesCS5D02G145400,20.6966,37.0187,74.0039,127.147,63.5648
72494,TraesCS5D02G145500,115.717,284.135131849,319.5073708,258.03101687,124.61500036708
72500,TraesCS5D02G146100,10.6689,9.65196,13.4911,4.40564,5.41581
72501,TraesCS5D02G146200,19.4443,18.4394,24.9256,18.8171,15.4818
72503,TraesCS5D02G146400,27.6669,29.8192,43.3846,22.0676,23.8957
72505,TraesCS5D02G146600,6.96711,7.56,16.7299,9.4903107,8.89758
72506,TraesCS5D02G146800,8.9787,34.6481,58.8081,26.2367,18.6174
72507,TraesCS5D02G146900,1.6905,4.34599,0.0,10.4496,0.277193
72509,TraesCS5D02G147100,4.535013167000001,13.91305725,34.7708,9.257867854,11.30013485
72511,TraesCS5D02G147300,11.9193,14.0138,14.9149,9.04896,11.8747
72513,TraesCS5D02G147500,24.147,16.083,8.57833,6.17732,14.3625
72514,TraesCS5D02G147600,53.9372,28.687641,13.9318,19.450758,32.939563
72515,TraesCS5D02G147700,14.2473,42.1572,73.4595,80.831,16.6521
72516,TraesCS5D02G147800,15.146,44.5374,61.0955,79.9406,26.946
72517,TraesCS5D02G147900,21.6044,11.6925,21.2897,36.7265,28.667
72519,TraesCS5D02G148100,1.60753,46.5237,59.8988,41.6135,19.9537
72520,TraesCS5D02G148200,23.9906,40.3394,29.0809,32.0545,42.3986
72521,TraesCS5D02G148300,2.8268,6.05393,11.77903,9.98076,1.84725
72522,TraesCS5D02G148400,118.753,210.958,182.26,215.437,83.6832
72523,TraesCS5D02G148500,4.66093,2.16249,9.8840426,14.5749,3.10469
72524,TraesCS5D02G148600,25.000900165756,57.25,116.429,84.3571,30.4472
72526,TraesCS5D02G148800,0.0,38.0847,37.8968,271.466,21.7205
72527,TraesCS5D02G148900,6.83174,7.11746,5.15299,6.48626,9.16966
72528,TraesCS5D02G149000,132.29533107499998,126.19,184.606,229.839,196.09307
72529,TraesCS5D02G149100,158.831,88.539,70.4531,68.2095,194.186
72530,TraesCS5D02G149200,10.0983,5.01847,11.2646,10.1485,9.73243
72532,TraesCS5D02G149400,163.018,26.5376,49.1297,120.567,133.792
72533,TraesCS5D02G149500,0.0,7.18088,17.0127,6.2201,2.28316
72535,TraesCS5D02G149700,4.25114,2.0209,7.25869,4.65899,1.64808
72537,TraesCS5D02G149900,34.3917,63.0177,52.627,43.8699,65.7754
72538,TraesCS5D02G150000,39.53969,54.2052,54.05841,113.36350000000002,80.2891
72542,TraesCS5D02G150400,21.1076,50.7881,49.8728,63.1252,41.2505
72543,TraesCS5D02G150500,29.483,41.6857,39.5853,28.5964,32.6538
72544,TraesCS5D02G150600,13.6734,10.8636,14.5381,12.5189,17.735
72545,TraesCS5D02G150700,125.344,84.7141,73.3121,87.1252,96.2459
72547,TraesCS5D02G150900,53.014,123.809,162.884,171.823,59.5547
72549,TraesCS5D02G151100,12.5094,18.3881,18.5636,15.0264,7.6403
72552,TraesCS5D02G151400,44.5186,31.683,48.9292,48.369,36.2354
72554,TraesCS5D02G151700,18.9795,12.5838,23.462,17.2992,21.0948
72555,TraesCS5D02G151800,30.9335,79.662,97.7802,112.396,40.892
72556,TraesCS5D02G151900,52.9915,148.24,170.325,208.512,102.233
72558,TraesCS5D02G152100,24.5148,36.0669,35.77873,143.781,10.151293
72559,TraesCS5D02G152200,11.6352,49.7162,35.0779,68.2409,35.3598
72562,TraesCS5D02G152500,131.039,120.727,133.632,134.647,168.759
72563,TraesCS5D02G152700,43.156,41.8029,66.8047,52.8538,41.2181
72564,TraesCS5D02G152800,64.6909,64.1756,51.5296,63.1753,57.3826
72565,TraesCS5D02G152900,62.1442,28.4324,20.0671,34.7144,65.6552
72566,TraesCS5D02G153000,9.38384,8.75302,14.8126,12.5888,2.41131
72568,TraesCS5D02G153200,20.1404,60.2725,90.0201,88.9406,19.2176
72570,TraesCS5D02G153500,283.796,232.458,166.026,362.445,552.566
72571,TraesCS5D02G153600,35.8467,26.9199,34.0559,88.2742,31.21588
72574,TraesCS5D02G153900,66.23902799999999,64.44614899999999,67.580014,101.038816,86.284306
72575,TraesCS5D02G154000,10.1623,51.2591,97.1704,49.353,10.4888
72576,TraesCS5D02G154200,43.6812,59.728,76.3769,60.4136,35.9223
72577,TraesCS5D02G154300,11.3025,12.8139,9.19056,18.6683,13.2173
72578,TraesCS5D02G154400,95.68247,203.336980504,185.1205548957,222.781000479543,28.2365535
72585,TraesCS5D02G155100,9.96463,12.3262,16.4847,22.4153,11.5396
72591,TraesCS5D02G155700,8.0,25.67886011,30.0238,37.1775,5.57501
72592,TraesCS5D02G155800,8.63472,22.0259,34.7974,77.0449,27.9897
72593,TraesCS5D02G155900,22.4172,16.2164,10.183000272742,35.5693,9.73582185299
72594,TraesCS5D02G156000,66.9008,44.3741,63.2899,69.7747,52.5896
72595,TraesCS5D02G156100,37.5295,55.5704,22.1871,50.1054,17.3838
72597,TraesCS5D02G156300,39.2469,32.2671,50.8556,57.1265,23.8243
72598,TraesCS5D02G156400,8.35778,23.6196000144155,11.0985,10.3046,13.400644
72601,TraesCS5D02G156700,12.2939,0.0,1.0,12.4809,6.5675
72603,TraesCS5D02G156900,108.6752,107.3318,138.3825,144.8405,201.283
72605,TraesCS5D02G157100,14.5311,4.12957,6.0,8.25646,7.1108
72606,TraesCS5D02G157200,5.43802,8.54299,6.42395,26.7394,3.87375
72607,TraesCS5D02G157300,21.1969,116.125,108.651,200.941,52.8728
72610,TraesCS5D02G157600,127.143,211.519,299.233,333.909,96.9886
72612,TraesCS5D02G157800,344.351,507.232,554.982,534.266,325.472
72613,TraesCS5D02G157900,14.6009,24.5677,31.2378,51.985,11.9786
72616,TraesCS5D02G158200,34.1504,49.6391,61.669,71.3399,43.0143
72617,TraesCS5D02G158300,10.675,11.9564,15.0961,12.4835,6.95656
